
10000 0.0138981
20000 0.033026
30000 0.0564098
40000 0.0909943
50000 0.138911
60000 0.206358
70000 0.273256
80000 0.35187
90000 0.441378
100000 0.564332
110000 0.686516
120000 0.841681
130000 1.32594
140000 1.19579
150000 1.36293
160000 1.58501
170000 1.71755
180000 2.09372
190000 2.64382
200000 2.55552
