
10 6.753e-06
11 6.192e-06
12 8.013e-06
13 7.619e-06
14 9.461e-06
15 9.662e-06
16 1.1653e-05
17 1.3708e-05
18 1.5122e-05
19 1.7587e-05
20 1.8992e-05
21 3.9405e-05
22 2.8186e-05
23 4.669e-05
24 4.9695e-05
25 3.3525e-05
26 4.657e-05
27 4.6834e-05
28 7.0263e-05
29 4.9099e-05
30 5.051e-05
31 5.517e-05
32 0.000110615
33 7.0082e-05
34 9.3205e-05
35 9.4636e-05
