
1000 0.00441383
2000 0.0087942
3000 0.0120469
4000 0.0211906
5000 0.0295657
6000 0.0459644
7000 0.0626495
8000 0.0753303
9000 0.112708
10000 0.11644
11000 0.144357
12000 0.16859
13000 0.198648
14000 0.224642
15000 0.26459
16000 0.295819
17000 0.337302
18000 0.373623
19000 0.416442
20000 0.469792
21000 0.504864
22000 0.566567
23000 0.623776
24000 0.662473
25000 0.745545
