
200 0.0602728
300 0.190697
400 0.396371
500 0.755254
600 1.28636
700 2.05853
800 3.04712
900 4.44825
1000 6.0862
1100 8.16483
1200 10.8145
1300 13.356
1400 16.5162
1500 20.5134
1600 24.6053
1700 29.3076
1800 34.759
1900 40.9219
2000 47.5747
2100 54.8748
2200 63.1209
2300 72.8652
2400 81.7078
2500 92.0205
