
1000 0.000139449
2000 0.000357171
3000 0.000473314
4000 0.000662576
5000 0.000824775
6000 0.000894614
7000 0.00118793
8000 0.00129305
9000 0.00145166
10000 0.00199782
11000 0.00193231
12000 0.0020885
13000 0.00234557
14000 0.00286144
15000 0.00256033
16000 0.00317534
17000 0.00334804
18000 0.00374203
19000 0.00348786
20000 0.00342003
21000 0.0036112
22000 0.00427783
23000 0.00527015
24000 0.00432678
25000 0.0045488
