
1000 0.00788237
2000 0.0147762
3000 0.0280113
4000 0.0461893
5000 0.0604717
6000 0.0884808
7000 0.125008
8000 0.167213
9000 0.216911
10000 0.273125
11000 0.334649
12000 0.403211
13000 0.478902
14000 0.561415
15000 0.659155
16000 0.752429
17000 0.859227
18000 0.961703
19000 1.06951
20000 1.19724
21000 1.33572
22000 1.45902
23000 1.61162
24000 1.75526
25000 1.91238
